name,link,price,review_count,review_percentage,game_tags,Review_Category
Shan Gui II: Sweet Osmanthus II,https://store.steampowered.com/app/952420/Shan_Gui_II_Sweet_Osmanthus_II/?snr=1_7_7_230_150_380,2.99,389,94,"['Casual', 'Visual Novel', 'Female Protagonist', 'Comic Book', 'Anime', 'Realistic', 'Colorful', 'Fantasy', 'Atmospheric', 'Emotional', 'Drama', 'Adventure', 'Beautiful', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Sequel', 'Foreign', 'Sexual Content']",250-500
Sherlock Holmes - Nemesis,https://store.steampowered.com/app/11040/Sherlock_Holmes__Nemesis/?snr=1_7_7_230_150_381,5.99,492,72,"['Adventure', 'RPG', 'Detective', 'Point & Click', 'Mystery', 'Puzzle', 'Investigation', 'First-Person']",250-500
Rugby 22,https://store.steampowered.com/app/1475850/Rugby_22/?snr=1_7_7_230_150_381,19.99,277,76,"['Sports', 'Simulation', 'Management', 'Realistic', 'Singleplayer', 'Controller', 'Local Multiplayer', 'Family Friendly', 'Rugby', 'Competitive', 'PvP', 'Multiplayer', 'eSports', 'Team-Based', '3D']",250-500
Flight Control HD,https://store.steampowered.com/app/62000/Flight_Control_HD/?snr=1_7_7_230_150_381,4.99,476,92,"['Casual', 'Action', 'Touch-Friendly', 'Arcade', 'Singleplayer', 'Flight', 'Strategy', 'Indie']",250-500
Strange Telephone,https://store.steampowered.com/app/705290/Strange_Telephone/?snr=1_7_7_230_150_381,2.99,303,83,"['Indie', 'Adventure', 'Casual', 'Pixel Graphics', 'Female Protagonist', 'Surreal', '2D', 'Atmospheric', 'Singleplayer', 'Psychological', 'Point & Click', 'Cute', 'Silent Protagonist', 'Great Soundtrack', 'Exploration', 'Anime', 'Side Scroller', 'Fantasy', 'Soundtrack', 'Story Rich']",250-500
Nemesis: Distress,https://store.steampowered.com/app/1343620/Nemesis_Distress/?snr=1_7_7_230_150_382,14.99,265,57,"['Survival Horror', 'FPS', 'Shooter', 'First-Person', 'Strategy', '3D', 'Action', 'Horror', 'Team-Based', 'Realistic', 'Space', 'Sci-fi', 'Survival', 'Beautiful', 'PvP', 'Co-op', 'Online Co-Op', 'Multiplayer', 'Early Access', 'Gore']",250-500
Linked,https://store.steampowered.com/app/596590/Linked/?snr=1_7_7_230_150_382,2.49,405,92,"['Indie', 'Casual', '2D', 'Puzzle', 'Relaxing', 'Singleplayer', 'Strategy', 'Exploration', 'Clicker', 'Real Time Tactics', 'Minimalist', 'Cute', 'Family Friendly', 'Physics']",250-500
Ancient Enemy,https://store.steampowered.com/app/993790/Ancient_Enemy/?snr=1_7_7_230_150_382,7.99,357,91,"['CRPG', 'Card Battler', 'Exploration', 'Solitaire', 'Puzzle', 'Visual Novel', 'Turn-Based', 'Card Game', 'Turn-Based Strategy', 'Character Customization', '2D', 'RPG', 'Strategy', 'Comic Book', 'Historical', 'Post-apocalyptic', 'Relaxing', 'Story Rich', 'Deckbuilding', 'Turn-Based Combat']",250-500
My Big Sister,https://store.steampowered.com/app/733300/My_Big_Sister/?snr=1_7_7_230_150_383,3.59,467,93,"['Indie', 'Adventure', 'Pixel Graphics', 'Horror', 'Story Rich', 'Psychological Horror', '2D', 'Atmospheric', 'Singleplayer', 'Gore', 'Dark', 'Surreal', 'Violent', 'Casual', 'Difficult', 'Replay Value', 'Interactive Fiction', 'Walking Simulator', 'Exploration', 'Top-Down']",250-500
Wick,https://store.steampowered.com/app/418300/Wick/?snr=1_7_7_230_150_383,3.59,452,88,"['Horror', 'Indie', 'Adventure', 'Action', 'Survival Horror', 'First-Person', 'Psychological Horror', 'Atmospheric', 'Multiplayer', 'Survival', 'Singleplayer']",250-500
[Chilla's Art] The Radio Station | 深夜放送,https://store.steampowered.com/app/1744910/Chillas_Art_The_Radio_Station/?snr=1_7_7_230_150_383,4.99,367,76,"['Adventure', 'Casual', 'Simulation', 'Puzzle', 'Interactive Fiction', 'Walking Simulator', 'Sandbox', 'Exploration', 'Immersive Sim', '3D', 'Abstract', 'Anime', 'Cinematic', 'Colorful', 'First-Person', 'Cute', 'Minimalist', 'Psychedelic', 'Realistic', ""1990's""]",250-500
The Caribbean Sail,https://store.steampowered.com/app/657690/The_Caribbean_Sail/?snr=1_7_7_230_150_384,9.99,442,94,"['Pirates', 'Adventure', 'Sailing', 'Choices Matter', 'Action', 'Simulation', 'Pixel Graphics', 'RPG', 'Strategy', 'Naval Combat', 'Open World', 'Naval', 'Retro', 'Roguelike', 'Singleplayer', 'Management', '2D', 'Replay Value', 'Casual', 'Sandbox']",250-500
HyperRogue,https://store.steampowered.com/app/342610/HyperRogue/?snr=1_7_7_230_150_384,5.79,344,97,"['Traditional Roguelike', 'Turn-Based Tactics', 'Psychedelic', 'Experimental', 'Open World', 'Science', 'Education', 'Exploration', 'Roguelike', 'Turn-Based', 'Procedural Generation', 'Puzzle', 'Hex Grid', 'Abstract', 'Singleplayer', 'Difficult', 'Turn-Based Combat', 'Turn-Based Strategy', 'Local Co-Op', 'Strategy']",250-500
Steel Crew,https://store.steampowered.com/app/905970/Steel_Crew/?snr=1_7_7_230_150_384,17.99,453,85,"['Action', 'VR', 'Tanks', 'World War II', 'Multiplayer', 'Team-Based', 'Vehicular Combat', 'Simulation', 'PvP', 'Wargame', 'Arcade', 'Indie', 'Military', 'War', 'Combat', 'Early Access', 'Singleplayer']",250-500
Star Wolves 3: Civil War,https://store.steampowered.com/app/46260/Star_Wolves_3_Civil_War/?snr=1_7_7_230_150_384,2.99,470,84,"['RPG', 'Strategy', 'Space', 'Sci-fi', 'Tactical']",250-500
Run Build Pew!,https://store.steampowered.com/app/1980350/Run_Build_Pew/?snr=1_7_7_230_150_385,2.99,492,53,"['Strategy', 'Roguelite', 'Action Roguelike', 'Top-Down Shooter', 'Space', ""Shoot 'Em Up"", 'Shooter', 'Arcade', 'Roguelike', '2D', 'Procedural Generation', 'Action', 'Building', 'Casual', 'Colorful', 'Sci-fi', 'Retro', 'Combat', 'Singleplayer', 'Indie']",250-500
The Lost Crown,https://store.steampowered.com/app/291710/The_Lost_Crown/?snr=1_7_7_230_150_385,5.79,354,87,"['Adventure', 'Indie', 'Point & Click', 'Horror', 'Psychological Horror', 'Story Rich', 'Supernatural', 'Atmospheric', 'Mystery', 'Singleplayer']",250-500
Giraffe Town,https://store.steampowered.com/app/941480/Giraffe_Town/?snr=1_7_7_230_150_385,2.99,252,82,"['Indie', 'Action', 'Adventure', 'Psychological Horror', 'Violent', 'Horror', 'Difficult', 'Funny', 'Comedy', 'Singleplayer', '3D', 'Story Rich', 'Great Soundtrack', 'Physics', 'Survival Horror', 'Third Person', 'Platformer', '3D Platformer', 'Survival', 'Puzzle']",250-500
Cossacks II: Napoleonic Wars,https://store.steampowered.com/app/115200/Cossacks_II_Napoleonic_Wars/?snr=1_7_7_230_150_385,2.99,480,56,"['Strategy', 'RTS', 'Historical', 'Singleplayer']",250-500
Ballex,https://store.steampowered.com/app/1114430/Ballex/?snr=1_7_7_230_150_385,3.99,439,88,"['Indie', 'Casual', 'Racing', 'Adventure', 'Puzzle', 'Physics']",250-500
NABOKI,https://store.steampowered.com/app/1177130/NABOKI/?snr=1_7_7_230_150_386,1.49,321,80,"['Casual', 'Puzzle', 'Minimalist', 'Relaxing', 'Abstract', 'Family Friendly', 'Singleplayer', 'Minigames', 'Cute', 'Short', 'Isometric', 'Indie', 'Atmospheric', '2D']",250-500
Bang Bang Racing,https://store.steampowered.com/app/207020/Bang_Bang_Racing/?snr=1_7_7_230_150_386,4.99,328,85,"['Racing', 'Arcade', 'Local Multiplayer', 'Top-Down', 'Split Screen', 'Singleplayer', '4 Player Local']",250-500
Geometric Sniper,https://store.steampowered.com/app/1303660/Geometric_Sniper/?snr=1_7_7_230_150_386,1.49,250,85,"['FPS', 'Hidden Object', 'Hand-drawn', 'Casual', 'Shooter', 'Sniper', '2D', 'Isometric', 'Action', 'Stealth', 'Military', 'Singleplayer', 'Indie', 'Great Soundtrack', 'Violent', 'Minimalist', 'Blood', 'Early Access']",250-500
Tomato Way,https://store.steampowered.com/app/565860/Tomato_Way/?snr=1_7_7_230_150_386,4.0,426,81,"['Horror', 'Indie', 'Illuminati', 'Psychological Horror', 'Blood', 'Gore', 'Action', 'Singleplayer', 'Adventure', 'Racing', 'First-Person', 'Anime', 'Comedy', 'Psychedelic', 'Atmospheric', 'Casual', 'FPS', 'Memes', 'Difficult', 'Thriller']",250-500
Game Dev Studio,https://store.steampowered.com/app/773580/Game_Dev_Studio/?snr=1_7_7_230_150_386,9.99,488,86,"['Simulation', 'Casual', 'Strategy', 'Indie', 'Management', 'Economy', 'Replay Value', 'Sandbox', '2D', 'Singleplayer', 'Addictive', 'Difficult', 'GameMaker', 'Moddable', 'Great Soundtrack', 'Point & Click']",250-500
SiNKR,https://store.steampowered.com/app/676420/SiNKR/?snr=1_7_7_230_150_387,2.49,478,94,"['Strategy', 'Puzzle', 'Minimalist', 'Casual', 'Relaxing', 'Indie', 'Abstract', 'Difficult', 'Great Soundtrack', 'Turn-Based', 'Stylized', 'Singleplayer', 'Atmospheric', '2D', 'Family Friendly', 'Touch-Friendly', 'Physics']",250-500
Corpse Party: Blood Drive,https://store.steampowered.com/app/824830/Corpse_Party_Blood_Drive/?snr=1_7_7_230_150_387,19.99,280,78,"['Gore', 'Anime', 'Violent', 'Indie', 'Horror', 'Visual Novel']",250-500
The Long Reach,https://store.steampowered.com/app/584990/The_Long_Reach/?snr=1_7_7_230_150_387,7.99,326,86,"['Adventure', 'Action', 'Indie', 'Pixel Graphics', 'Gore', 'Violent', 'Horror', 'Psychological Horror', 'Point & Click', '2D', 'Story Rich', 'Singleplayer', 'Side Scroller', 'Puzzle']",250-500
Divide By Sheep,https://store.steampowered.com/app/252130/Divide_By_Sheep/?snr=1_7_7_230_150_387,2.99,447,93,"['Puzzle', 'Casual', 'Indie', 'Cute', 'Adventure', 'Dark Humor', 'Shooter', 'Funny', 'Singleplayer', 'Relaxing', 'Gore', 'Strategy', 'Difficult', '2D', 'Touch-Friendly', 'Isometric', 'Great Soundtrack']",250-500
DREAM LOGIC,https://store.steampowered.com/app/2110510/DREAM_LOGIC/?snr=1_7_7_230_150_387,2.99,269,90,"['Adventure', 'Psychological Horror', 'Atmospheric', 'Exploration', 'Horror', 'Mystery', 'Singleplayer', 'Puzzle', 'Indie', 'Walking Simulator', 'First-Person', 'Action-Adventure', 'Story Rich', 'Linear', 'Relaxing', 'PvE', '3D', ""1990's"", '1980s', 'Investigation']",250-500
Anomaly 2,https://store.steampowered.com/app/236730/Anomaly_2/?snr=1_7_7_230_150_387,7.99,376,77,"['Strategy', 'Action', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'RTS', 'Touch-Friendly', 'Tactical', 'Top-Down']",250-500
Let`s not stay friends,https://store.steampowered.com/app/739980/Lets_not_stay_friends/?snr=1_7_7_230_150_387,5.99,283,80,"['Otome', 'Casual', 'Indie', 'Visual Novel', 'Female Protagonist', 'Dating Sim', 'Romance', 'Sexual Content', 'Singleplayer', 'Anime', 'Choices Matter', 'Fantasy']",250-500
Sakura Sadist,https://store.steampowered.com/app/813700/Sakura_Sadist/?snr=1_7_7_230_150_388,9.99,302,84,"['Sexual Content', 'Visual Novel', 'Anime', 'Nudity', 'Female Protagonist', 'Simulation', 'LGBTQ+', 'Mature', 'Hentai', 'Singleplayer', 'Cute']",250-500
Dungeon Village 2,https://store.steampowered.com/app/1983710/Dungeon_Village_2/?snr=1_7_7_230_150_388,4.99,389,85,"['Simulation', 'RPG', 'Strategy', 'Casual', 'Colony Sim', 'Pixel Graphics', 'City Builder', '2D Platformer', 'Life Sim', 'Real Time Tactics', '2D', 'Cute', 'Colorful', 'Fantasy', 'Retro', 'Loot', 'Building', 'Dinosaurs', 'Management', 'Nature']",250-500
LostWinds 2: Winter of the Melodias,https://store.steampowered.com/app/447800/LostWinds_2_Winter_of_the_Melodias/?snr=1_7_7_230_150_388,5.79,259,86,"['Adventure', 'Platformer', 'Puzzle', 'Puzzle Platformer', 'Metroidvania', 'Singleplayer', 'Family Friendly', 'Cute', 'Indie', 'Casual']",250-500
Clandestine,https://store.steampowered.com/app/290530/Clandestine/?snr=1_7_7_230_150_388,5.79,330,78,"['Stealth', 'Co-op', 'Hacking', 'Female Protagonist', 'Action', 'Indie', 'Singleplayer', 'Choices Matter', 'Story Rich', 'Third Person', 'Multiplayer', 'Asynchronous Multiplayer']",250-500
"7,62 High Calibre",https://store.steampowered.com/app/289890/762_High_Calibre/?snr=1_7_7_230_150_388,2.99,317,79,"['Strategy', 'RPG', 'Simulation', 'Tactical', 'Real-Time with Pause', 'Singleplayer', 'Tactical RPG', 'Action']",250-500
Attentat 1942,https://store.steampowered.com/app/676630/Attentat_1942/?snr=1_7_7_230_150_388,6.29,353,92,"['Historical', 'Cinematic', 'Story Rich', 'World War II', 'FMV', 'Choose Your Own Adventure', 'Atmospheric', 'Realistic', 'Investigation', 'Visual Novel', 'Minigames', 'Drama', 'Emotional', 'Multiple Endings', 'Hidden Object', 'Narration', 'Singleplayer', 'Adventure', 'Interactive Fiction', 'Point & Click']",250-500
LocoCycle,https://store.steampowered.com/app/224040/LocoCycle/?snr=1_7_7_230_150_389,9.99,259,83,"['Action', 'Racing', 'Adventure', 'Casual', 'Comedy', 'FMV', 'Funny', 'Singleplayer', 'Arcade', 'Quick-Time Events']",250-500
Gloom,https://store.steampowered.com/app/619280/Gloom/?snr=1_7_7_230_150_390,9.99,496,83,"['Action Roguelike', 'Indie', 'Action', 'Lovecraftian', 'Adventure', 'Roguelike', '2D', 'Difficult', 'Roguelite', 'Pixel Graphics', 'Great Soundtrack', 'Souls-like', 'Atmospheric', 'Side Scroller', 'Perma Death', 'Procedural Generation', 'Dark', 'Story Rich']",250-500
Lake Haven - Chrysalis,https://store.steampowered.com/app/1696960/Lake_Haven__Chrysalis/?snr=1_7_7_230_150_390,2.99,368,97,"['Third Person', 'Exploration', 'Old School', 'Singleplayer', 'Horror', 'Adventure', 'Puzzle', 'Dark', 'Story Rich', 'Atmospheric', 'Controller', 'Surreal', 'Mystery', 'Action-Adventure', 'Action', '3D', 'Retro', 'Psychological Horror', 'Thriller', ""1990's""]",250-500
The First Templar - Steam Special Edition,https://store.steampowered.com/app/57680/The_First_Templar__Steam_Special_Edition/?snr=1_7_7_230_150_390,9.99,495,73,"['Action', 'Adventure', 'Medieval', 'Third Person', 'Hack and Slash', 'Co-op', 'RPG', 'Singleplayer', 'Local Co-Op', 'Multiplayer', 'Historical', 'Open World', 'Female Protagonist', 'Split Screen']",250-500
Knock Harder,https://store.steampowered.com/app/1216490/Knock_Harder/?snr=1_7_7_230_150_390,9.99,335,95,"['Indie', 'Action', 'Adventure', 'Casual', 'RPG', 'Simulation', 'Replay Value', 'Atmospheric', 'Singleplayer', 'Survival', 'Mystery', 'Zombies', 'Horror', 'Experimental', 'Hand-drawn', 'Comedy', '2D', 'Difficult', 'Addictive', 'Top-Down']",250-500
Zen Chess: Mate in One,https://store.steampowered.com/app/748970/Zen_Chess_Mate_in_One/?snr=1_7_7_230_150_391,0.99,309,89,"['Chess', 'Minimalist', 'Relaxing', 'Puzzle', 'Education', 'Tabletop', 'Strategy', 'Casual', 'Mouse only', 'Logic', 'Abstract', 'Colorful', 'Family Friendly', 'Atmospheric', 'Singleplayer', '2D', 'Indie', 'Addictive', 'Short']",250-500
Infected Shelter,https://store.steampowered.com/app/926390/Infected_Shelter/?snr=1_7_7_230_150_391,9.99,271,85,"['Action Roguelike', 'Indie', 'Action', 'Adventure', 'RPG', 'Hack and Slash', 'Roguelite', ""Beat 'em up"", 'Local Co-Op', '2D', 'Co-op', 'Procedural Generation', 'Blood', 'Side Scroller', 'Difficult', 'Loot', 'Replay Value', 'Local Multiplayer', 'Gore', 'Singleplayer']",250-500
Oh...Sir! The Hollywood Roast,https://store.steampowered.com/app/575330/OhSir_The_Hollywood_Roast/?snr=1_7_7_230_150_391,2.49,331,87,"['Indie', 'Simulation', 'Adventure', 'Multiplayer', 'Funny', 'Comedy', 'Pixel Graphics', '2D', 'Memes']",250-500
Mimpi,https://store.steampowered.com/app/332580/Mimpi/?snr=1_7_7_230_150_391,3.99,256,83,"['Indie', 'Adventure', 'Casual', 'Platformer', 'Puzzle', 'Cute', '2D', 'Family Friendly', 'Puzzle Platformer']",250-500
Prehistoric Hunt,https://store.steampowered.com/app/752900/Prehistoric_Hunt/?snr=1_7_7_230_150_392,17.99,309,80,"['Early Access', 'Dinosaurs', 'Hunting', 'Exploration', 'FPS', 'Open World', 'Immersive Sim', 'Hidden Object', 'Stealth', 'PvE', 'Shooter', 'Walking Simulator', 'Realistic', 'Online Co-Op', 'Simulation', 'First-Person', 'Action', 'Atmospheric', 'Survival Horror', 'Multiplayer']",250-500
Domino Sky,https://store.steampowered.com/app/457480/Domino_Sky/?snr=1_7_7_230_150_392,3.99,330,81,"['Indie', 'Casual', 'Strategy', 'Puzzle', 'Physics', '3D', 'Singleplayer', 'Relaxing', 'Action', 'Adventure', 'Simulation', 'First-Person', 'Realistic', 'Tactical', 'Family Friendly', 'Logic', 'Immersive Sim', 'FPS', 'Moddable', 'Great Soundtrack']",250-500
Youropa,https://store.steampowered.com/app/640120/Youropa/?snr=1_7_7_230_150_392,14.99,254,94,"['Puzzle Platformer', '3D Platformer', 'Metroidvania', 'Exploration', 'Level Editor', 'Character Customization', 'Parkour', 'Character Action Game', 'Platformer', 'Driving', 'Building', 'Third Person', 'Action-Adventure', 'Surreal', 'Relaxing', 'Colorful', 'Abstract', 'Puzzle', 'Physics', 'Family Friendly']",250-500
Flight Of Nova,https://store.steampowered.com/app/1069190/Flight_Of_Nova/?snr=1_7_7_230_150_392,29.99,338,93,"['Flight', 'Simulation', 'Space Sim', 'Sci-fi', 'Futuristic', 'Realistic', 'Immersive Sim', 'Open World', 'Atmospheric', 'Physics', '6DOF', 'Spaceships', 'Singleplayer', 'Sandbox', 'Exploration', '3D', 'Space', 'Transportation', 'Early Access', 'Controller']",250-500
Achievement Idler: Red,https://store.steampowered.com/app/850050/Achievement_Idler_Red/?snr=1_7_7_230_150_393,0.99,307,85,"['Casual', 'Idler']",250-500
Last Hope - Tower Defense,https://store.steampowered.com/app/434020/Last_Hope__Tower_Defense/?snr=1_7_7_230_150_393,4.99,343,83,"['Tower Defense', 'Zombies', 'Strategy', 'Indie', 'Adventure', 'Top-Down', 'Female Protagonist']",250-500
Spooky Cats,https://store.steampowered.com/app/372210/Spooky_Cats/?snr=1_7_7_230_150_394,2.99,358,84,"['Action', 'Casual', 'Indie', 'Cats', 'Platformer', 'Dark', 'Dark Comedy', 'Cute', 'Puzzle Platformer', 'Dark Humor', 'Horror', 'Singleplayer', 'Short', 'Female Protagonist', '2D']",250-500
Pixel Gladiator,https://store.steampowered.com/app/542400/Pixel_Gladiator/?snr=1_7_7_230_150_394,4.99,330,81,"['Action', 'Indie', 'Pixel Graphics', 'Tower Defense', '2D', 'Singleplayer', 'Difficult', 'Platformer', 'Survival', 'Side Scroller', 'Dark', 'Sci-fi', 'Replay Value', 'Great Soundtrack', 'Atmospheric', 'Cyberpunk', 'Gore', 'Early Access', 'Procedural Generation', 'Fast-Paced']",250-500
Cultures - 8th Wonder of the World,https://store.steampowered.com/app/351870/Cultures__8th_Wonder_of_the_World/?snr=1_7_7_230_150_394,2.99,378,83,"['Strategy', 'City Builder', 'RTS', 'Vikings', 'Economy', 'Simulation', 'Singleplayer', 'Management']",250-500
When Ski Lifts Go Wrong,https://store.steampowered.com/app/638000/When_Ski_Lifts_Go_Wrong/?snr=1_7_7_230_150_395,7.99,481,87,"['Simulation', 'Indie', 'Building', 'Casual', 'Physics', 'Sandbox', 'Funny', 'Puzzle', 'Sports', 'Skiing', 'Level Editor', '2D', 'Early Access', 'Colorful', 'Singleplayer', 'Multiplayer']",250-500
The Leisure of Grisaia,https://store.steampowered.com/app/460160/The_Leisure_of_Grisaia/?snr=1_7_7_230_150_395,2.99,267,91,"['Visual Novel', 'Anime', 'Casual', 'Adventure', 'Sexual Content', 'Cute', 'Nudity', 'Comedy', 'Short', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Dating Sim', 'Psychological', 'Funny', 'Sequel', 'Violent', 'Great Soundtrack']",250-500
Kaori After Story,https://store.steampowered.com/app/979600/Kaori_After_Story/?snr=1_7_7_230_150_395,9.99,416,98,"['Choose Your Own Adventure', 'JRPG', 'Dating Sim', 'Casual', 'Visual Novel', 'Romance', 'RPG', '2D', 'Cute', 'Story Rich', 'Funny', 'Relaxing', 'Choices Matter', 'Multiple Endings', 'Narration', 'Simulation', 'Anime', 'Colorful', 'Comedy', 'Hand-drawn']",250-500
Dark Fantasy: Jigsaw Puzzle,https://store.steampowered.com/app/955320/Dark_Fantasy_Jigsaw_Puzzle/?snr=1_7_7_230_150_395,1.99,339,90,"['Puzzle', 'Board Game', 'Dark Fantasy', 'Mouse only', 'Casual', 'Sexual Content', 'Relaxing', 'Hentai', '2D', 'Atmospheric', 'Fantasy', 'Nudity', 'Simulation', 'Dark', 'Mature', 'RPG', 'NSFW', 'Anime', 'Singleplayer', 'Indie']",250-500
I commissioned some bees,https://store.steampowered.com/app/1996420/I_commissioned_some_bees/?snr=1_7_7_230_150_395,1.99,252,95,"['Point & Click', 'Hidden Object', 'Casual', 'Stylized', 'Creature Collector', '2D', 'Cartoon', 'Cute', 'Colorful', 'Fantasy', 'Surreal', 'Atmospheric', 'Exploration', 'Psychedelic', 'Puzzle', 'Design & Illustration', 'Abstract', 'Relaxing', 'Nature', 'Hand-drawn']",250-500
Kalinur,https://store.steampowered.com/app/2085800/Kalinur/?snr=1_7_7_230_150_395,1.49,424,96,"['Action', 'Adventure', 'Platformer', 'Exploration', 'Metroidvania', '2D Platformer', '2D', 'Pixel Graphics', 'Demons', 'Swordplay', 'Fantasy', 'Dark Fantasy', 'Medieval', 'Retro', 'Combat', 'Controller', 'Indie', 'Nonlinear', 'Singleplayer']",250-500
Newfound Courage,https://store.steampowered.com/app/893790/Newfound_Courage/?snr=1_7_7_230_150_395,4.99,283,93,"['Adventure', 'Indie', 'LGBTQ+', 'Simulation', 'Pixel Graphics', 'Story Rich', 'Romance', 'Singleplayer', 'Cute', 'Emotional', 'Funny', '2D', 'Interactive Fiction', 'Walking Simulator', 'Horror', 'Action', 'Fantasy', 'Lore-Rich', 'Controller', 'Short']",250-500
The Troop,https://store.steampowered.com/app/1363740/The_Troop/?snr=1_7_7_230_150_395,39.99,490,86,"['World War II', 'Turn-Based Tactics', 'Tanks', 'Turn-Based Strategy', 'Turn-Based Combat', 'Wargame', 'Hex Grid', 'Strategy', 'Military', 'Historical', 'Singleplayer', 'War', '3D', 'Tactical', 'Action', 'Combat', 'PvE', 'Tabletop', 'Vehicular Combat', 'Violent']",250-500
100 hidden snails,https://store.steampowered.com/app/1446330/100_hidden_snails/?snr=1_7_7_230_150_395,0.99,412,94,"['Casual', '2D', 'Abstract', 'Side Scroller', 'Point & Click', 'Minimalist', 'Hand-drawn', 'Psychedelic', 'Stylized', 'Indie', 'Family Friendly', 'Relaxing', 'Surreal', 'Singleplayer', 'Hidden Object']",250-500
Penko Park,https://store.steampowered.com/app/852090/Penko_Park/?snr=1_7_7_230_150_395,7.79,433,99,"['Creature Collector', 'Cute', 'Collectathon', 'Colorful', 'Horror', 'Exploration', 'Nature', 'Family Friendly', 'Photo Editing', 'Atmospheric', 'Hunting', 'Relaxing', 'Hand-drawn', 'Casual', 'Funny', 'Surreal', 'Adventure', 'Mystery', 'Post-apocalyptic', 'Short']",250-500
Blood Rage: Digital Edition,https://store.steampowered.com/app/1015930/Blood_Rage_Digital_Edition/?snr=1_7_7_230_150_396,10.49,443,56,"['Strategy', 'Board Game', 'Multiplayer', 'Vikings', 'Tabletop', 'War', 'Resource Management', 'Local Multiplayer', 'Card Game', 'Mythology', 'Turn-Based Strategy', 'Card Battler', 'Turn-Based Tactics', 'Third Person', 'Medieval', 'Satire', 'City Builder', 'PvP', 'Turn-Based', 'Singleplayer']",250-500
AQUARIUM,https://store.steampowered.com/app/2515070/AQUARIUM/?snr=1_7_7_230_150_396,20.46,297,98,"['Adventure', 'Dating Sim', 'Cute', 'Romance', 'Story Rich', 'Singleplayer', 'Visual Novel', 'Anime', 'Sexual Content', 'Hentai']",250-500
SimpleRockets,https://store.steampowered.com/app/343090/SimpleRockets/?snr=1_7_7_230_150_397,4.49,279,83,"['Simulation', 'Sandbox', 'Physics', 'Space Sim', 'Indie', '2D', 'Space']",250-500
Defeated Girl,https://store.steampowered.com/app/1205260/Defeated_Girl/?snr=1_7_7_230_150_397,1.99,365,83,"['Casual', 'Strategy', 'Adventure', 'RPG', 'Simulation', 'Singleplayer', 'Match 3', 'Sexual Content', 'Anime', 'Dating Sim', 'FPS', 'JRPG', 'Comic Book', '2D', 'Cartoon', 'Cute', 'Hand-drawn', 'Magic', 'Romance', 'Hentai']",250-500
Up Left Out,https://store.steampowered.com/app/867380/Up_Left_Out/?snr=1_7_7_230_150_397,1.49,390,94,"['Puzzle', 'Minimalist', 'Relaxing', 'Singleplayer', 'Casual', 'Indie', 'Abstract', '2.5D', 'Short', 'Minigames', '2D', 'Atmospheric', 'Great Soundtrack', 'Top-Down']",250-500
Wolf & Rabbit,https://store.steampowered.com/app/757180/Wolf__Rabbit/?snr=1_7_7_230_150_397,1.99,287,90,"['RPG', 'Indie', 'Adventure', 'Casual', 'RPGMaker', 'Horror', 'Anime']",250-500
Alchemist Simulator,https://store.steampowered.com/app/1105040/Alchemist_Simulator/?snr=1_7_7_230_150_397,12.99,323,75,"['Casual', 'Time Management', 'Simulation', 'Immersive Sim', 'Crafting', 'Trading', 'Life Sim', 'Magic', 'Interactive Fiction', 'Relaxing', '3D', 'First-Person', 'Funny', 'Colorful', 'Survival', 'Minimalist', 'Stylized', 'Cartoony', 'Fantasy', 'Logic']",250-500
My Friend Stalin,https://store.steampowered.com/app/1553910/My_Friend_Stalin/?snr=1_7_7_230_150_398,0.99,378,81,"['Political', 'Memes', 'Politics', 'Political Sim', 'Historical', 'RPG', 'Casual', 'Action-Adventure', 'Adventure', 'Simulation', 'Action', 'Arcade', 'Action RPG', 'Immersive Sim', 'Cute', 'Indie', 'Drama', 'Parody', 'Singleplayer', 'Linear']",250-500
Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,https://store.steampowered.com/app/1712840/Tiny_Tinas_Assault_on_Dragon_Keep_A_Wonderlands_Oneshot_Adventure/?snr=1_7_7_230_150_398,9.99,352,69,"['Looter Shooter', 'Adventure', 'Fantasy', 'Action RPG', 'Co-op Campaign', 'Online Co-Op', 'Multiplayer', 'PvE', 'Co-op', 'Story Rich', 'Stylized', 'RPG', 'Comedy', 'Funny', 'FPS', 'Loot', 'Controller', 'Singleplayer', 'Shooter', 'Action']",250-500
Bronze Age - HD Edition,https://store.steampowered.com/app/686900/Bronze_Age__HD_Edition/?snr=1_7_7_230_150_398,2.0,313,77,"['Indie', 'Singleplayer', 'Strategy', 'Survival', 'Simulation', 'Casual', 'Difficult', 'Building', 'Turn-Based', '2D', 'Historical', 'Turn-Based Strategy', 'Management', 'City Builder', 'Economy', 'Resource Management', '4X', 'Education', 'Time Management', 'Colony Sim']",250-500
It Comes In Waves,https://store.steampowered.com/app/2342980/It_Comes_In_Waves/?snr=1_7_7_230_150_398,1.99,251,95,"['Action', 'Adventure', 'Third-Person Shooter', 'Sci-fi', 'Futuristic', 'Dystopian', 'Action-Adventure', 'Walking Simulator', 'Exploration', '3D', 'Cinematic', 'Third Person', 'Cyberpunk', 'Dark Fantasy', 'Post-apocalyptic', 'Transhumanism', 'Controller', 'Open World', 'Singleplayer', 'Experimental']",250-500
